id,response,response_nofill,item,item_nofill,SemDis_cbowukwacsubtitle_nf_m,SemDis_cbowsubtitle_nf_m,SemDis_cbowBNCwikiukwac_nf_m,SemDis_TASA_nf_m,SemDis_glove_nf_m,SemDis_MEAN,SemDis_factor
84206,deadly,deadly,lamp,lamp,0.86111,1.05411,0.99404,1.04126,1.0244,0.99498,0.08078
84206,bulky,bulky,lamp,lamp,0.89543,0.88994,0.90013,0.98805,0.87442,0.90959,-0.00209
84206,creepy,creepy,lamp,lamp,0.82237,0.85853,0.9308,1.01737,0.92794,0.9114,-0.0116
84206,spooky,spooky,lamp,lamp,0.81499,0.95662,0.9167,0.9424,0.90415,0.90697,-0.00679
84206,fluffy,fluffy,pillow,pillow,0.65075,0.77263,0.77858,0.9312,0.65062,0.75676,-0.18615
84206,smooth,smooth,pillow,pillow,0.82043,0.86953,0.84959,0.97638,0.99629,0.90244,-0.03062
84206,relaxing,relaxing,pillow,pillow,0.72921,0.8697,0.791,0.92646,0.8421,0.83169,-0.1072
84206,sleepy,sleepy,pillow,pillow,0.61528,0.6606,0.78961,0.58385,0.9171,0.71329,-0.20135
84206,spooky,spooky,lighter,lighter,0.81648,0.98614,0.8862,1.10414,0.9655,0.95169,0.00983
84206,creepy,creepy,lighter,lighter,0.85084,0.89491,0.9184,1.0095,0.98244,0.93122,0.00873
84206,brihgt,brihgt,lighter,lighter,NA,NA,NA,NA,NA,NaN,NA
84206,dirty,dirty,sock,sock,0.70787,0.79685,0.81631,0.83106,0.71731,0.77388,-0.14626
84206,mismatched,mismatched,sock,sock,0.80428,0.76884,0.8595,NA,0.84389,0.81913,-0.08178
84206,useless,useless,sock,sock,0.86421,0.95799,0.85989,1.00822,0.82061,0.90218,-0.01842
84206,sharp,sharp,pencil,pencil,0.63229,0.76439,0.79275,0.90986,0.74946,0.76975,-0.17548
84206,pointy,pointy,pencil,pencil,0.73954,0.70821,0.75761,1.04869,0.71731,0.79427,-0.16026
84206,wood,wood,pencil,pencil,0.80953,0.87582,0.82787,0.897,0.81025,0.84409,-0.07397
84206,stupid,stupid,pencil,pencil,0.69406,0.89933,0.87085,0.92973,0.86584,0.85196,-0.08067
84211,snowball fight but with bricks so brickfight,snowball fight bricks brickfight,brick,brick,0.84633,0.87967,0.87391,1.12305,0.9269,0.92997,-0.01199
84211,handwarmer in the winter times,handwarmer winter times,lighter,lighter,1.12084,0.9627,0.98416,1.03354,1.15268,1.05078,0.16067
84211,flashlight,flashlight,lighter,lighter,0.71669,0.69515,0.78416,0.98605,0.75471,0.78735,-0.15987
84211,pulley system,pulley system,belt,belt,0.93924,0.9247,0.93149,1.12602,0.80183,0.94466,0.02894
84211,cook dinner,cook dinner,comb,comb,0.97648,0.95243,0.92776,1.06107,0.97442,0.97843,0.06718
84211,ruler,ruler,comb,comb,0.8556,0.92413,0.8612,1.01254,1.03408,0.93751,0.00462
84211,shower loofa,shower loofa,broom,broom,0.82578,1.04968,0.89538,0.93535,0.82184,0.90561,-0.00384
84211,writing utensil,writing utensil,knife,knife,0.99788,1.09213,0.97218,1.05671,0.92177,1.00813,0.11101
84211,knitting sticj,knitting sticj,pencil,pencil,0.82874,0.8241,0.82268,0.98374,0.69137,0.83013,-0.09255
84211,knitting stick,knitting stick,pencil,pencil,1.02719,1.00971,0.98336,0.97458,1.05475,1.00992,0.12126
84211,put on top of tv,put top tv,pillow,pillow,0.79635,0.87591,0.95902,0.99283,0.9729,0.9194,-0.00139
84211,cook food,cook food,lamp,lamp,1.00231,1.05419,1.03026,0.93485,1.14907,1.03414,0.15051
84211,shovel snpw,shovel snpw,hat,hat,0.72983,0.87433,0.80936,1.0042,0.82959,0.84946,-0.09614
84211,shovel snow,shovel snow,hat,hat,1.12652,0.97635,1.01352,0.97943,1.0425,1.02766,0.15522
84211,brush teeth,brush teeth,fork,fork,0.90766,1.0257,0.97647,0.99644,1.1415,1.00955,0.09827
84211,rolling pin,rolling pin,baseball,baseball,1.0357,1.08369,1.06152,1.08333,1.1074,1.07433,0.18241
84211,hand warmers,hand warmers,sock,sock,1.05419,1.10779,0.98139,0.94493,0.9618,1.01002,0.13407
84211,hat,hat,bucket,bucket,0.7075,0.87591,0.74689,0.90803,0.67851,0.78337,-0.15424
84211,cook food,cook food,candle,candle,0.97035,1.05472,1.03842,0.9892,1.14628,1.03979,0.14647
84226,to hold up pants,hold pants,belt,belt,1.02892,1.07078,0.96648,0.98302,1.04699,1.01924,0.12835
84226,as a rope,rope,belt,belt,0.64283,0.76162,0.79092,0.83192,0.68721,0.7429,-0.1881
84226,to eat,eat,fork,fork,0.66404,0.66334,0.8645,0.83812,0.76666,0.75933,-0.16413
84226,to poke,poke,fork,fork,0.74397,0.74086,0.84093,0.94283,0.77209,0.80814,-0.12194
84226,tp hurt,tp hurt,fork,fork,0.94938,1.05074,1.06198,1.00822,0.98001,1.01007,0.12321
84226,weapon,weapon,fork,fork,0.77246,0.88417,0.90561,1.03711,0.95158,0.91019,-0.02609
84226,paint brush,paint brush,fork,fork,1.04638,1.02942,1.09064,1.01887,1.08319,1.0537,0.17632
84226,floss,floss,fork,fork,0.86529,0.67515,0.78874,1.01933,0.856,0.8409,-0.0969
84226,scratch,scratch,fork,fork,0.79575,0.84472,0.90254,0.91016,0.89301,0.86924,-0.04566
84226,comb,comb,fork,fork,0.74744,0.827,0.7822,0.95494,0.83424,0.82916,-0.11268
84226,brish,brish,fork,fork,NA,NA,NA,NA,NA,NaN,NA
84226,puppet,puppet,sock,sock,0.68722,0.70923,0.781,0.8895,0.61075,0.73554,-0.19593
84226,glove,glove,sock,sock,0.72112,0.79497,0.65344,0.84461,0.60102,0.72303,-0.21566
84226,hat,hat,sock,sock,0.64285,0.74545,0.72479,0.85645,0.71528,0.73696,-0.20859
84226,dog hate,dog hate,sock,sock,1.00453,1.04899,0.99502,1.12061,1.00263,1.03436,0.12857
84226,ear warmer,ear warmer,sock,sock,1.07217,1.05821,0.89204,1.07413,0.97789,1.01489,0.10962
84226,shoe,shoe,sock,sock,0.52335,0.65209,0.57472,0.75915,0.61989,0.62584,-0.34041
84226,light,light,candle,candle,0.48871,0.49663,0.71893,0.54539,0.67086,0.5841,-0.34162
84226,smell,smell,candle,candle,0.72124,0.79343,0.85003,0.97315,0.82069,0.83171,-0.10549
84226,wax,wax,candle,candle,0.65058,0.72996,0.67552,0.7864,0.62872,0.69424,-0.24445
84226,hot wax,hot wax,candle,candle,1.03839,1.06745,1.09586,1.01898,0.97027,1.03819,0.16658
84226,weapon,weapon,candle,candle,0.78017,0.97046,0.85158,0.94453,0.95139,0.89963,-0.03045
84226,papperweight,papperweight,candle,candle,NA,NA,NA,NA,NA,NaN,NA
84226,sleep,sleep,pillow,pillow,0.47951,0.6009,0.62713,0.41662,0.67501,0.55983,-0.36259
84226,muffle,muffle,pillow,pillow,0.7372,0.6932,0.80521,1.01103,0.79717,0.80876,-0.13819
84226,throw,throw,pillow,pillow,0.77335,0.9602,0.86299,0.99062,0.8019,0.87781,-0.05028
84226,fight,fight,pillow,pillow,0.76817,0.9114,0.91658,1.00784,0.88228,0.89725,-0.03036
84226,block,block,pillow,pillow,0.91336,1.07519,0.92035,1.15641,0.98869,1.0108,0.07908
84226,barrier,barrier,pillow,pillow,0.95056,1.05259,0.89409,1.03761,1.01195,0.98936,0.07247
84226,fort,fort,pillow,pillow,0.83778,0.87982,0.84811,0.97937,0.80939,0.87089,-0.05139
84226,poke,poke,pencil,pencil,0.75593,0.79139,0.78827,0.91796,0.768,0.80431,-0.12797
84226,write,write,pencil,pencil,0.623,0.68548,0.75387,0.82991,0.76592,0.73164,-0.21183
84226,weapon,weapon,pencil,pencil,0.79124,0.91829,0.88884,0.99391,0.88562,0.89558,-0.03155
84226,flight,flight,pencil,pencil,0.8869,0.91531,0.90226,0.98439,0.96435,0.93064,0.01464
84226,wedge,wedge,pencil,pencil,0.77568,0.81416,0.81114,0.81334,0.8499,0.81284,-0.10364
84226,eyelines,eyelines,pencil,pencil,NA,NA,NA,NA,NA,NaN,NA
84226,draw,draw,pencil,pencil,0.61407,0.76352,0.73195,0.38514,0.79112,0.65716,-0.23267
84226,throw,throw,baseball,baseball,0.66004,0.82153,0.86012,0.60858,0.68241,0.72654,-0.16189
84226,catch,catch,baseball,baseball,0.74878,0.90192,0.88887,0.82852,0.74301,0.82222,-0.08174
84226,tableweight,tableweight,baseball,baseball,NA,NA,NA,NA,NA,NaN,NA
84226,paperweight,paperweight,baseball,baseball,0.83694,0.94409,0.95558,0.98524,1.05178,0.95473,0.03644
84226,weapon,weapon,baseball,baseball,0.85926,0.93989,0.88546,0.99991,0.94601,0.92611,0.0034
84226,games,games,baseball,baseball,0.65298,0.70101,0.6894,0.39155,0.47689,0.58237,-0.29527
84226,make holes,make holes,baseball,baseball,1.17195,0.97884,1.06357,0.95408,1.21915,1.07752,0.21279
84226,sweep,sweep,broom,broom,0.60906,0.62111,0.791,0.8579,0.7504,0.72589,-0.21754
84226,fly,fly,broom,broom,0.76949,0.84006,0.86307,1.02001,0.92731,0.88399,-0.05608
84226,prentend flying like a wich,prentend flying like wich,broom,broom,0.95154,0.9009,0.95111,1.01701,1.07324,0.97876,0.06817
84226,hit someone,hit someone,broom,broom,1.00394,1.05927,0.9731,1.06156,1.07539,1.03465,0.12986
84226,weapon,weapon,broom,broom,0.80883,0.92035,0.87743,1.02069,0.89654,0.90477,-0.02589
84226,wack,wack,broom,broom,0.80532,0.84878,0.88451,NA,1.02317,0.89044,-0.02643
84226,mop,mop,broom,broom,0.63141,0.59193,0.72477,0.93903,0.6635,0.71013,-0.24709
84226,cut,cut,knife,knife,0.57773,0.69928,0.71558,0.38785,0.62316,0.60072,-0.28899
84226,poke,poke,knife,knife,0.79402,0.79668,0.89099,0.79097,0.78001,0.81053,-0.08578
84226,gut,gut,knife,knife,0.72032,0.78894,0.8927,1.015,0.79755,0.8429,-0.09251
84226,weapon,weapon,knife,knife,0.52292,0.63629,0.61982,0.7188,0.55026,0.60962,-0.34154
84226,paint,paint,knife,knife,0.83668,1.00925,0.8758,0.9707,0.80206,0.8989,-0.01628
84226,chop,chop,knife,knife,0.60894,0.82116,0.71474,0.80864,0.63019,0.71673,-0.2231
84226,decorate,decorate,knife,knife,0.8519,1.03144,0.81905,1.01626,0.88331,0.92039,-0.01093
84226,see time,see time,clock,clock,0.97282,0.90436,0.98131,1.04404,1.29296,1.0391,0.12137
84226,wall decoration,wall decoration,clock,clock,0.95574,0.9786,0.93641,0.96456,1.08947,0.98496,0.07978
84226,wrist decoration,wrist decoration,clock,clock,1.04948,1.05609,1.00882,0.89934,1.1024,1.02323,0.14919
84226,assessory,assessory,clock,clock,NA,NA,NA,NA,NA,NaN,NA
84226,tableweight,tableweight,clock,clock,NA,NA,NA,NA,NA,NaN,NA
84226,paperweight,paperweight,clock,clock,0.86878,0.92534,0.75527,1.0423,0.97836,0.91401,-0.03407
84226,light,light,lamp,lamp,0.45035,0.57998,0.5627,0.45727,0.58453,0.52697,-0.40974
84226,weapon,weapon,lamp,lamp,0.82154,0.91273,0.88538,1.03357,0.89323,0.90929,-0.02025
84226,decoration,decoration,lamp,lamp,0.88262,0.77185,0.83181,0.96083,0.78123,0.84567,-0.07109
84226,to hold things,hold things,purse,purse,1.04618,1.08895,0.97225,0.91778,1.0731,1.01965,0.13924
84226,weapon,weapon,purse,purse,0.73101,0.80493,0.88893,0.95845,0.84577,0.84582,-0.08358
84226,assessory,assessory,purse,purse,NA,NA,NA,NA,NA,NaN,NA
84226,toy,toy,purse,purse,0.74717,0.92087,0.89496,0.96159,0.87462,0.87984,-0.04701
84226,hide in,hide,purse,purse,0.75364,0.84351,0.89213,1.03642,0.86218,0.87758,-0.05907
84226,light things,light things,lighter,lighter,1.09282,1.05918,1.04014,1.06657,1.22426,1.09659,0.20473
84226,burn,burn,lighter,lighter,0.68993,0.77717,0.80103,0.88104,0.75748,0.78133,-0.15203
84226,start a fire,start fire,lighter,lighter,0.94059,1.0655,1.02637,0.94139,1.19086,1.03294,0.13839
84226,light a candel,light candel,lighter,lighter,0.5696,0.63707,0.70142,0.89705,0.84053,0.72913,-0.24171
84226,light a stove,light stove,lighter,lighter,1.15142,1.09062,1.00368,1.00221,1.03768,1.05712,0.18502
84226,build a house,build house,brick,brick,0.93854,0.90931,0.97466,0.93696,1.13338,0.97857,0.0775
84226,door stopper,door stopper,brick,brick,0.93938,0.98469,1.03161,1.03118,0.96106,0.98958,0.09408
84226,wedge,wedge,brick,brick,0.87382,0.81439,0.80282,1.01221,0.86424,0.8735,-0.05886
84226,build things,build things,brick,brick,1.17607,0.99301,0.93622,0.91711,1.14607,1.0337,0.15925
84226,sidewalks,sidewalks,brick,brick,0.70947,0.78936,0.68673,0.75491,0.60286,0.70867,-0.21497
84226,acessory,acessory,hat,hat,NA,NA,NA,NA,NA,NaN,NA
84226,decoration,decoration,hat,hat,0.95912,0.86587,0.89681,1.00831,0.8698,0.91998,0.01292
84226,frisbee,frisbee,hat,hat,0.7749,0.83921,0.84442,0.96214,0.92313,0.86876,-0.06563
84226,umbrella,umbrella,hat,hat,0.64535,0.72175,0.79114,0.65572,0.76017,0.71483,-0.19684
84226,block sunlight,block sunlight,hat,hat,0.98459,1.11375,1.06604,0.99515,1.06462,1.04483,0.1613
84226,use for water,use water,bucket,bucket,0.98586,1.05202,0.96868,1.01515,1.11178,1.0267,0.12323
84226,collect change,collect change,bucket,bucket,0.94082,0.96491,0.96546,1.01708,1.16176,1.01001,0.09671
84226,plant flowers,plant flowers,bucket,bucket,1.08099,1.05607,1.04488,1.03558,1.08485,1.06047,0.17867
84226,carry many things at once,carry many things,bucket,bucket,0.87033,0.99989,0.93699,1.06518,0.88444,0.95137,0.03287
84226,hat,hat,bucket,bucket,0.7075,0.87591,0.74689,0.90803,0.67851,0.78337,-0.15424
84226,shoe,shoe,bucket,bucket,0.75782,0.89513,0.78049,0.95554,0.76815,0.83143,-0.10537
84226,brush hair,brush hair,comb,comb,1.00113,1.08074,1.02804,1.03141,1.00866,1.03,0.14045
84226,brush anything with hair,brush anything hair,comb,comb,0.75673,0.7915,0.97656,0.94671,0.89676,0.87365,-0.04076
84226,comb a fruit,comb fruit,comb,comb,0.90766,0.83733,0.9287,0.92739,1.08721,0.93766,0.02858
84226,use like floss,use like floss,comb,comb,0.93646,0.89101,0.94618,1.05055,1.0107,0.96698,0.05234
84226,scratch youself or others,scratch youself others,comb,comb,0.92442,0.97829,0.9485,1.02362,1.09791,0.99455,0.07916
84228,bowl,bowl,hat,hat,0.74582,0.82866,0.87287,0.95981,0.84943,0.85132,-0.07868
84228,shoes,shoes,hat,hat,0.57436,0.72831,0.68899,0.45474,0.59973,0.60923,-0.29206
84228,cup,cup,hat,hat,0.78818,0.91783,0.92454,0.90017,0.7754,0.86122,-0.04337
84228,frisbee,frisbee,hat,hat,0.7749,0.83921,0.84442,0.96214,0.92313,0.86876,-0.06563
84228,slingshot,slingshot,hat,hat,0.78137,0.8698,0.89811,0.94265,0.88907,0.8762,-0.04486
84228,chin rest,chin rest,hat,hat,1.1544,0.97489,0.98317,1.049,0.84942,1.00218,0.12899
84228,trampoline,trampoline,pillow,pillow,0.79254,0.77125,0.80641,0.98064,0.88921,0.84801,-0.09146
84228,arm rest,arm rest,pillow,pillow,1.12019,0.95889,0.86756,1.0499,0.99217,0.99774,0.09597
84228,drum,drum,clock,clock,0.88082,0.93013,0.83847,1.01428,0.74738,0.88222,-0.03709
84228,plate,plate,clock,clock,0.85421,0.87313,0.89926,0.95873,0.80009,0.87708,-0.03255
84228,sled,sled,clock,clock,0.98062,0.90849,0.92715,1.04011,0.92082,0.95544,0.0494
84228,frisbee,frisbee,clock,clock,0.91459,0.93686,0.95285,0.82269,1.07088,0.93957,0.05069
84228,top,top,clock,clock,0.85651,0.87605,0.92337,1.06813,0.85806,0.91642,-0.00647
84228,shield,shield,clock,clock,0.92691,0.93168,0.86867,1.01317,0.92217,0.93252,0.01499
84228,butt cushion,butt cushion,clock,clock,1.03934,1.00847,0.98438,1.02103,0.97899,1.00644,0.11703
84228,top,top,knife,knife,0.83003,0.91831,0.93502,1.04224,0.90146,0.92541,0.00279
84228,hair accessory,hair accessory,knife,knife,0.94615,1.05026,1.02846,0.99436,0.92502,0.98885,0.10114
84228,hat,hat,bucket,bucket,0.7075,0.87591,0.74689,0.90803,0.67851,0.78337,-0.15424
84228,seat,seat,bucket,bucket,0.73151,0.84606,0.87606,0.96262,0.69969,0.82319,-0.10094
84228,stool,stool,bucket,bucket,0.65734,0.7667,0.71479,0.85528,0.6736,0.73354,-0.20924
84228,ladder/ step stoll,ladder step stoll,bucket,bucket,0.98438,1.09923,1.0356,0.98859,1.03601,1.02876,0.14278
84228,drum,drum,bucket,bucket,0.79027,0.87584,0.81045,0.93981,0.79388,0.84205,-0.08576
84228,step,step,brick,brick,0.82545,0.82231,0.93898,1.00704,0.91204,0.90116,-0.01858
84228,seat,seat,brick,brick,0.89279,1.01085,0.91404,1.0133,0.92269,0.95073,0.03668
84228,plate,plate,brick,brick,0.84976,0.81647,0.8675,0.99488,0.83501,0.87272,-0.04931
84228,meat pounder,meat pounder,brick,brick,0.93545,0.94531,0.92635,1.08789,0.93097,0.96519,0.0472
84228,hat,hat,sock,sock,0.64285,0.74545,0.72479,0.85645,0.71528,0.73696,-0.20859
84228,mitten,mitten,sock,sock,0.75361,0.68228,0.8009,0.93923,0.83527,0.80226,-0.13591
84228,puppet,puppet,sock,sock,0.68722,0.70923,0.781,0.8895,0.61075,0.73554,-0.19593
84228,weapon,weapon,sock,sock,0.82373,0.94051,0.85223,1.01228,0.92211,0.91017,-0.02226
84228,bag,bag,sock,sock,0.6444,0.87987,0.64333,0.67558,0.71673,0.71198,-0.22009
84228,toe warmer,toe warmer,sock,sock,1.11837,1.03826,1.00159,0.95692,0.8881,1.00065,0.13672
84228,instrument,instrument,comb,comb,0.8159,0.89077,0.78868,1.0601,0.93827,0.89874,-0.05173
84228,slingshot,slingshot,comb,comb,0.92516,0.96768,0.87682,0.8648,0.93601,0.91409,0.01675
84228,cutting something,cutting something,comb,comb,0.94009,1.04307,0.97522,0.96936,1.06272,0.99809,0.09823
84228,pill counter,pill counter,comb,comb,0.9893,1.0118,0.91486,0.99066,1.05448,0.99222,0.08671
84228,tongue scratcher,tongue scratcher,comb,comb,0.95811,1.03837,0.93893,1.05349,1.08424,1.01463,0.0995
84228,hair twirler,hair twirler,fork,fork,0.88481,1.01092,0.9963,1.03456,0.9388,0.97308,0.06662
84228,rake,rake,fork,fork,0.6779,0.85041,0.7221,0.98761,0.749,0.7974,-0.16169
84228,tongue pincher,tongue pincher,fork,fork,1.14513,1.09302,1.03861,1.14121,1.08921,1.10144,0.21304
84228,fire starter,fire starter,lighter,lighter,1.01039,1.0944,0.99039,0.95397,1.13795,1.03742,0.14745
84228,hand warmer,hand warmer,lighter,lighter,1.19335,0.96375,1.05822,1.05941,1.10821,1.07659,0.20515
84228,weapon,weapon,lamp,lamp,0.82154,0.91273,0.88538,1.03357,0.89323,0.90929,-0.02025
84228,hat,hat,lamp,lamp,0.73806,0.80012,0.84658,0.97761,0.77126,0.82673,-0.10699
84228,bat,bat,lamp,lamp,0.78729,0.86403,0.89681,1.0634,0.90203,0.90271,-0.03431
84228,heat,heat,lamp,lamp,0.77272,0.85432,0.81562,1.00976,0.76643,0.84377,-0.09353
84228,weapon,weapon,belt,belt,0.7537,0.84987,0.84457,0.91435,0.73289,0.81908,-0.10223
84228,hold things,hold things,belt,belt,1.02031,0.99461,1.01869,0.84129,1.2057,1.01612,0.14171
84228,bungee cord,bungee cord,belt,belt,1.03695,0.97679,0.98537,0.9619,1.01221,0.99464,0.11079
84228,secure things down,secure things,belt,belt,0.95904,1.05485,1.01966,0.89852,1.20947,1.02831,0.1396
84228,hat,hat,purse,purse,0.66334,0.77493,0.81603,0.77643,0.78344,0.76283,-0.15919
84228,seat,seat,purse,purse,0.7324,0.78081,0.82841,0.79804,0.75741,0.77941,-0.13376
84228,sling shot,sling shot,purse,purse,1.05212,1.03251,1.0687,0.98059,0.99757,1.0263,0.15561
84228,bowl,bowl,purse,purse,0.78636,0.86468,0.88523,1.01222,0.90263,0.89022,-0.04195
84228,take out container,take container,purse,purse,0.93992,1.03007,0.9877,0.93408,1.13203,1.00476,0.10778
84228,wax coater,wax coater,candle,candle,0.65058,0.72996,1.05722,0.7864,0.62872,0.77058,-0.11172
84228,fire starter,fire starter,candle,candle,0.9444,1.08225,1.07215,0.96246,1.13352,1.03896,0.15189
84228,finger puppets,finger puppets,candle,candle,1.026,1.02638,1.04854,1.00884,0.93851,1.00965,0.13188
84228,microphone,microphone,broom,broom,0.88953,0.90059,0.94123,0.98443,0.80124,0.9034,0.00125
84228,cat chaser,cat chaser,broom,broom,0.95135,1.08308,0.99523,0.96881,0.95721,0.99114,0.10135
84228,spider killing machine,spider killing machine,broom,broom,0.86758,0.8974,0.89555,0.99586,0.90503,0.91228,-0.00592
84228,stabbing,stabbing,pencil,pencil,0.85071,0.88371,0.89352,1.05575,0.9331,0.92336,-0.00661
84228,carving,carving,pencil,pencil,0.77245,0.81865,0.81347,1.0005,0.71831,0.82468,-0.10987
84228,window shatterer,window shatterer,baseball,baseball,0.83514,0.91065,0.86396,1.02338,0.85969,0.89856,-0.02952
84228,foot massager,foot massager,baseball,baseball,1.08647,1.03728,0.99641,0.94967,0.81677,0.97732,0.11312
84228,balance,balance,baseball,baseball,0.93354,0.93531,0.99386,1.02765,0.8365,0.94537,0.04948
84236,writing,writing,pencil,pencil,0.61653,0.66458,0.70338,0.88821,0.74424,0.72339,-0.23518
84236,holding a piece of paper,holding piece paper,pencil,pencil,0.94376,1.03204,0.93323,0.96942,0.93424,0.96254,0.06304
84236,hold your hair up,hold hair,pencil,pencil,1.02971,1.04239,1.03206,1.02144,1.04377,1.03387,0.14754
84236,doodle,doodle,pencil,pencil,0.57258,0.80662,0.61406,0.9808,0.77216,0.74924,-0.23958
84236,start a fire,start fire,lighter,lighter,0.94059,1.0655,1.02637,0.94139,1.19086,1.03294,0.13839
84236,light a cande,light cande,lighter,lighter,0.5696,1.09155,0.70142,0.89705,0.49314,0.75055,-0.1975
84236,light the strings so they don,light strings don,lighter,lighter,0.82737,1.02017,1.06112,1.02977,0.8856,0.96481,0.0642
84236,keep warm,keep warm,hat,hat,1.03337,1.11322,0.95236,0.9464,1.13217,1.0355,0.14426
84236,be fashioable,fashioable,hat,hat,NA,NA,NA,NA,NA,NaN,NA
84236,hide something on your head,hide something head,hat,hat,0.66771,0.91443,0.95806,0.93645,0.8106,0.85745,-0.06353
84236,hide a hole in the wall,hide hole wall,hat,hat,0.74914,0.91926,0.92568,1.05892,0.75997,0.88259,-0.04664
84236,cut things,cut things,knife,knife,0.99717,0.94334,1.0175,0.92946,1.18838,1.01517,0.12639
84236,open boxes,open boxes,knife,knife,1.03738,0.93056,0.93954,1.06522,1.178,1.03014,0.11737
84236,carry things,carry things,purse,purse,1.09435,1.01172,1.0681,1.03792,1.09013,1.06044,0.18258
84236,hide stuff,hide stuff,purse,purse,1.01425,1.07981,0.95527,1.0055,0.9894,1.00885,0.11449
84236,carry stuff,carry stuff,bucket,bucket,1.0818,1.1003,1.01039,1.03188,1.08576,1.06203,0.17623
84236,hold containers,hold containers,bucket,bucket,1.02088,1.05158,1.03934,0.9228,1.08185,1.02329,0.14811
84236,transport food,transport food,bucket,bucket,1.00191,1.10938,1.03277,1.07217,1.07633,1.05851,0.16149
84236,eat food,eat food,fork,fork,1.01402,0.87518,0.94937,1.01217,1.05979,0.98211,0.07991
84236,poke whole,poke whole,fork,fork,0.91001,0.98019,0.92774,0.95529,0.96816,0.94828,0.04334
